movie_id,user_id,rating
0942385,3914439,8
0942385,0945066,8
0942385,0643062,8
0942385,1532177,8
0942385,1416505,8
0942385,0937743,8
0942385,1174539,8
0942385,7813355,8
0942385,4532636,8
0942385,22171966,8
0942385,0375636,8
0942385,1697212,8
0942385,17646017,8
0942385,20018357,8
0942385,0972645,8
0942385,4465293,8
0942385,0222418,8
0942385,2496397,8
0942385,0178741,8
0942385,5232724,8
0942385,17571044,8
0942385,3793011,8
0942385,26266323,8
0942385,4195782,8
0942385,0165374,8
0096219,77881167,8
0096219,4888011,8
0096219,4130201,8
0096219,2706684,8
0096219,23055365,8
0096219,9987799,8
0096219,0965252,8
0096219,10398346,8
0096219,5358902,8
0096219,0140921,8
0096219,3436679,8
0096219,2730701,8
0096219,4602745,8
0096219,1100924,8
0096219,25363696,8
1023490,1406078,8
1023490,0547823,8
1023490,3741220,8
1023490,1501216,8
1023490,1419266,8
1023490,23392189,8
1023490,20998742,8
1023490,3376333,8
1023490,4017833,8
1023490,69946382,8
1023490,22722270,8
1023490,4665220,8
1023490,14645535,8
1023490,12755219,8
1023490,13128634,8
1023490,8986755,8
1480295,3223254,8
1480295,40512810,8
1480295,24390444,8
1480295,10505312,8
1480295,24291281,8
1480295,34841086,8
1480295,64342278,8
1480295,32465972,8
1480295,45809377,8
1480295,46406183,8
1480295,24634815,8
1480295,43088262,8
1480295,64372785,8
0892769,2898520,8
0892769,5876717,8
0892769,1234929,8
0892769,4532636,8
0892769,0391152,8
0892769,1994077,8
0892769,3146136,8
0892769,3967726,8
0892769,23055365,8
0892769,6141756,8
0892769,0972645,8
0892769,27175177,8
0892769,67902729,8
0892769,5788055,8
0892769,2496397,8
0892769,2263198,8
0892769,0543054,8
0892769,19752191,8
0892769,17571044,8
0892769,13566917,8
0892769,98906416,8
0892769,16558990,8
0892769,1878251,8
0892769,8046532,8
0892769,66355076,8
1024943,43949288,8
1024943,16522302,8
1024943,75904101,8
1024943,8761821,8
1024943,31707457,8
1024943,2544470,8
1024943,7345247,8
1024943,2418211,8
1024943,15670185,8
1024943,90240427,8
1024943,4935906,8
1024943,6903415,8
1024943,122144313,8
1024943,14365216,8
1024943,1828055,8
1024943,16090123,8
1024943,16533130,8
1024943,3280597,8
1024943,11465541,8
1024943,18325980,8
0243655,0463200,8
0243655,17646017,8
0243655,23055365,8
0243655,2496397,8
0243655,3947986,8
0243655,3728510,8
0243655,2432286,8
0243655,3177690,8
0243655,10230663,8
0243655,5986874,8
0243655,2809796,8
0243655,1096228,8
0243655,0257554,8
0243655,53723916,8
0243655,3427769,8
0243655,0062626,8
0243655,6888868,8
0243655,1533257,8
0243655,63137311,8
0243655,0818112,8
0243655,67609654,8
0243655,1926132,8
0243655,3899040,8
0243655,0426487,8
0243655,1424909,8
0783532,1234929,8
0783532,4405474,8
0783532,0491610,8
0783532,35638721,8
0783532,63251546,8
0783532,20616196,8
2414766,5876717,8
2414766,52600820,8
2414766,18279193,8
2414766,53576145,8
2414766,60999346,8
2414766,27162476,8
0109707,0482513,8
0109707,2898520,8
0109707,1234929,8
0109707,2707735,8
0109707,0989035,8
0109707,10348034,8
0109707,0643062,8
0109707,1048771,8
0109707,28159509,8
0109707,22668817,8
0109707,2721657,8
0109707,35635716,8
0109707,39517558,8
0109707,66111139,8
0109707,0855231,8
0109707,2496397,8
0109707,94289145,8
0109707,23944958,8
0109707,19511193,8
0109707,0003136,8
0109707,7383416,8
0109707,4611798,8
0109707,54757473,8
0109707,0307374,8
0109707,1148823,8
1193631,0643062,8
1193631,8334868,8
1193631,1016453,8
1193631,23749195,8
1193631,11743842,8
1193631,12307093,8
1193631,18773961,8
1193631,21480764,8
1193631,20751409,8
1193631,22493956,8
1193631,23643520,8
1193631,23680552,8
0427954,5876717,8
0427954,0945066,8
0427954,0453068,8
0427954,1530907,8
0427954,3072427,8
0427954,17571044,8
0427954,4627372,8
0427954,2037258,8
0427954,0403588,8
0427954,8898115,8
0427954,12580817,8
0427954,14274777,8
0427954,3354981,8
0427954,18632880,8
0427954,11208725,8
0427954,17407111,8
0427954,7872757,8
0427954,2412298,8
0427954,0657621,8
0427954,5645299,8
0427954,9765349,8
0427954,10527613,8
0427954,11619156,8
0427954,15621289,8
0427954,20706827,8
1925421,67902729,8
1925421,2300673,8
1925421,16998042,8
1925421,1148847,8
1925421,0888830,8
1925421,30435250,8
1925421,40486197,8
1925421,0965356,8
1925421,7119265,8
1925421,89749462,8
1925421,24660911,8
1925421,25277948,8
1925421,3223974,8
1925421,115835827,8
1925421,63308599,8
1925421,25063835,8
2386404,2467618,8
2386404,56005872,8
2386404,30163554,8
2386404,14295241,8
2386404,43363139,8
2386404,97769747,8
2386404,44299906,8
2386404,89494061,8
2386404,84891728,8
2386404,49348973,8
2386404,70348444,8
2386404,20336887,8
2386404,10733167,8
2386404,35411657,8
2386404,90487084,8
2386404,84439928,8
2386404,91677684,8
2386404,54396673,8
2386404,1413575,8
2386404,53914526,8
2386404,2705305,8
2386404,34267898,8
2386404,90806761,8
2386404,28011083,8
2386404,14571884,8
0070130,2171244,8
0070130,0283340,8
0070130,0394470,8
0070130,0385610,8
0070130,1580148,8
2181831,34967775,8
2181831,20402944,8
2181831,57213624,8
2181831,28597523,8
2181831,16363719,8
2181831,23650639,8
2181831,20469165,8
2181831,76571463,8
2181831,30877523,8
2181831,58641614,8
2181831,69882692,8
2181831,44020406,8
2181831,51943064,8
2181831,34108044,8
2181831,30329756,8
2181831,47468966,8
2181831,89919938,8
1991245,0945066,8
1991245,0417992,8
1991245,24171148,8
1991245,78766088,8
1991245,2070188,8
1991245,89875200,8
1991245,33701952,8
1991245,27679701,8
1991245,34883430,8
1991245,50854197,8
1991245,31118480,8
1991245,33025996,8
1991245,126575017,8
1991245,34019210,8
1991245,90928811,8
1991245,25246000,8
1991245,33962506,8
1991245,33995338,8
1991245,34579654,8
1991245,36871479,8
1991245,37297160,8
1991245,39677836,8
1991245,41498005,8
1991245,94587191,8
0038650,2467618,8
0038650,7813355,8
0038650,107065132,8
0038650,0650255,8
0038650,3872142,8
0038650,67430579,8
0038650,20018357,8
0038650,27175177,8
0038650,3902771,8
0038650,33907744,8
0038650,49400835,8
0038650,50306943,8
0038650,6325108,8
0038650,6325108,8
0038650,17822437,8
0038650,3501803,8
0038650,0915482,8
0038650,0431565,8
0038650,0609951,8
0038650,12682317,8
0038650,53903835,8
0038650,5153981,8
0038650,0167865,8
0038650,48697303,8
0038650,49526876,8
0416449,2898520,8
0416449,5876717,8
0416449,4445210,8
0416449,4248714,8
0416449,2707735,8
0416449,3270789,8
0416449,0449021,8
0416449,1532177,8
0416449,2171244,8
0416449,1416505,8
0416449,2093818,8
0416449,1162550,8
0416449,22171966,8
0416449,1697212,8
0416449,1406466,8
0416449,23055365,8
0416449,20018357,8
0416449,34049683,8
0416449,20748638,8
0416449,2843647,8
0416449,2496397,8
0416449,0543054,8
0416449,6458242,8
0416449,14295241,8
0416449,5156288,8
3986820,2467618,8
3986820,5876717,8
3986820,4405474,8
3986820,0491610,8
3986820,2263198,8
3986820,57691865,8
3986820,73668075,8
3986820,110212703,8
3986820,25057297,8
3986820,4103165,8
3986820,111092901,8
3986820,102184407,8
3986820,94859844,8
3986820,75128774,8
3986820,29076294,8
3986820,11839633,8
3986820,12643360,8
3986820,35793976,8
3986820,52339091,8
3986820,91088236,8
3986820,72209231,8
3986820,2404110,8
3986820,81987386,8
3986820,95231587,8
3986820,64609802,8
1127180,2488512,8
1127180,8239592,8
1127180,0438066,8
1127180,0453068,8
1127180,9938570,8
1127180,7813355,8
1127180,25837689,8
1127180,1111192,8
1127180,22484170,8
1127180,4944007,8
1127180,1293485,8
1127180,11423174,8
1127180,22171966,8
1127180,1697212,8
1127180,1616919,8
1127180,6201371,8
1127180,1501216,8
1127180,12219256,8
1127180,53053227,8
1127180,14295241,8
1127180,4294858,8
1127180,35725947,8
1127180,6302267,8
1127180,3947986,8
1127180,17822437,8
0096018,0438066,8
0096018,10348034,8
0096018,0463200,8
0096018,2860723,8
0096018,4532636,8
0096018,3967726,8
0096018,8625456,8
0096018,5732819,8
0096018,1148823,8
0096018,8929656,8
0096018,3032357,8
0096018,50944569,8
0096018,115950587,8
0096018,1059880,8
0096018,12106937,8
0096018,2848560,8
0096018,2100728,8
0096018,12463720,8
0096018,4792300,8
0096018,0517330,8
0096018,4886735,8
3118452,64160263,8
3118452,84596117,8
3118452,72164454,8
3118452,25997566,8
3118452,8072936,8
3118452,12161715,8
3118452,56222262,8
3118452,79311289,8
3118452,60662200,8
3118452,70210374,8
3118452,64741421,8
3118452,20802169,8
3118452,70785258,8
3118452,26951362,8
3118452,64983745,8
3118452,97396534,8
3118452,90657654,8
3118452,5440905,8
3118452,56709451,8
3118452,22032425,8
3118452,91773403,8
3118452,105718407,8
3118452,113167761,8
3118452,20731236,8
3118452,33099075,8
1313092,0278527,8
1313092,77881167,8
1313092,2707735,8
1313092,33374263,8
1313092,0806494,8
1313092,3223254,8
1313092,0033913,8
1313092,0650255,8
1313092,15977902,8
1313092,67902729,8
1313092,59627333,8
1313092,17571044,8
1313092,84924605,8
1313092,8766134,8
1313092,19998007,8
1313092,4217184,8
1313092,0123856,8
1313092,3167531,8
1313092,54207336,8
1313092,1721672,8
1313092,2898980,8
1313092,4308028,8
1313092,20531137,8
1313092,2086380,8
1313092,34749634,8
0068421,2483625,8
0068421,2707735,8
0068421,0449021,8
0068421,16161013,8
0068421,2567136,8
0068421,2860723,8
0068421,50489624,8
0068421,4409266,8
0068421,2375356,8
0068421,21404273,8
0068421,1249454,8
0068421,5052347,8
0068421,84731893,8
0068421,0372474,8
0068421,9685521,8
0068421,16961425,8
0068421,64913032,8
0068421,0315848,8
0068421,3810449,8
0068421,11768874,8
0068421,49690309,8
0068421,12828863,8
0068421,9848673,8
1325004,13977076,8
1325004,5424352,8
1325004,22484170,8
1325004,17646017,8
1325004,58619720,8
1325004,5115203,8
1325004,18723110,8
1325004,23415028,8
1325004,11335477,8
1325004,78018459,8
1325004,11597946,8
1325004,1016453,8
1325004,43219975,8
1325004,2744923,8
1325004,26281817,8
1325004,3426581,8
1325004,11541392,8
1325004,17910992,8
1325004,0073811,8
1325004,29701542,8
1325004,59104003,8
1325004,5717614,8
1325004,22143554,8
1325004,22598228,8
1325004,15352375,8
1097013,25512095,8
1097013,6745523,8
0113749,0453068,8
0113749,28159509,8
0113749,3872142,8
0113749,1406466,8
0113749,39517558,8
0113749,4195782,8
0113749,0068788,8
0113749,0035229,8
0113749,15711750,8
0113749,0426613,8
0113749,1640094,8
0113749,1899620,8
0113749,2292515,8
0113749,0769600,8
0113749,0204528,8
0113749,5042138,8
0113749,1117555,8
0113749,32223867,8
0113749,1262049,8
0113749,3186268,8
0113749,123297940,8
0113749,4374919,8
0113749,0433480,8
0113749,45902106,8
0113749,1371691,8
0337876,20552756,8
0337876,0438066,8
0337876,5291991,8
0337876,16161013,8
0337876,1406078,8
0337876,2403537,8
0337876,4130201,8
0337876,0437174,8
0337876,2706684,8
0337876,15562504,8
0337876,0491610,8
0337876,84924605,8
0337876,4879080,8
0337876,0940861,8
0337876,2579541,8
0337876,2156865,8
0337876,8227217,8
0337876,1199169,8
0337876,4965905,8
0337876,8237039,8
0337876,3311403,8
0337876,1185155,8
0337876,0610462,8
0337876,3774048,8
0337876,6405671,8
0249371,6739749,8
0249371,6643268,8
0249371,8761821,8
0249371,0968128,8
0249371,3334455,8
0249371,1306290,8
0249371,1401527,8
0249371,0496474,8
0249371,68400033,8
0249371,4928038,8
0249371,6252338,8
0249371,72412760,8
0249371,3051953,8
0249371,6427390,8
0249371,8827179,8
0963178,4445210,8
0963178,13977076,8
0963178,0643062,8
0963178,3079504,8
0963178,7813355,8
0963178,0453228,8
0963178,3146136,8
0963178,1697212,8
0963178,32764997,8
0963178,4593705,8
0963178,84924605,8
0963178,2020154,8
0963178,7383416,8
0963178,1069062,8
0963178,41041016,8
0963178,12230254,8
0963178,3798706,8
0963178,20682974,8
0963178,10756301,8
0963178,10348311,8
0963178,6730332,8
0963178,3303928,8
0963178,20315296,8
0963178,76629079,8
0963178,55419099,8
0988595,2467618,8
0988595,7813355,8
0988595,3146136,8
0988595,32544613,8
0988595,0489763,8
0988595,0812029,8
0988595,15857362,8
0988595,5732819,8
0988595,1493052,8
0988595,1151824,8
0988595,6730332,8
0988595,9023821,8
0988595,60545327,8
0988595,17576287,8
0988595,16724040,8
0988595,18177513,8
0988595,4633594,8
0988595,6458926,8
0988595,18549120,8
0988595,18362211,8
0988595,18820056,8
0988595,10381086,8
0988595,30617374,8
0988595,22035411,8
0988595,10015100,8
7451284,30163554,8
7451284,4062408,8
7451284,55195417,8
7451284,45455879,8
7451284,103986946,8
7451284,42825488,8
7451284,59662174,8
7451284,31261145,8
7451284,87558177,8
7451284,91066370,8
7451284,12171710,8
7451284,12171710,8
7451284,40848177,8
7451284,60386022,8
7451284,68699028,8
7451284,18529757,8
7451284,27652050,8
7451284,87721533,8
7451284,87831443,8
7451284,90226660,8
7451284,94774282,8
7451284,97271017,8
0101316,0438066,8
0101316,0643062,8
0101316,45707659,8
0101316,0176092,8
0101316,20543907,8
0101316,0160806,8
0101316,1342135,8
0101316,8872584,8
0101316,11373206,8
0101316,54006349,8
0101316,5766220,8
0101316,0192190,8
0101316,12253056,8
0063227,2488512,8
0063227,3270789,8
0063227,4532636,8
